YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
2019,US,United States,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5395.0,5395.0,,,5381.7,5408.2,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,59,
2019,FL,Florida,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3605.5,3605.5,,,3326.7,3907.7,Race,Non-Hispanic Asian,C1,T1,MD101,Crude,BOC04,RAC03,12,POINT (-81.92896054 28.93204038)
2019,HI,Hawaii,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.4,6.4,,,5.3,7.7,Age,75+,C1,T1,MD103,Crude,BOC03,AGE08,15,POINT (-157.8577494 21.30485044)
2019,NJ,New Jersey,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4453.9,4453.9,,,4131.6,4801.3,Race,Hispanic,C1,T1,MD101,Crude,BOC04,RAC04,34,POINT (-74.27369129 40.13057005)
2019,DE,Delaware,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1823.5,1823.5,,,1232.1,2698.6,Race,Non-Hispanic Asian,C1,T2,MD201,Crude,BOC04,RAC03,10,POINT (-75.57774117 39.00883067)
2019,ID,Idaho,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.7,4.7,,,1.2,18.6,Race,Hispanic,C1,T1,MD103,Crude,BOC04,RAC04,16,POINT (-114.36373 43.68263001)
2019,WV,West Virginia,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.9,4.9,,,4.4,5.5,Age,75+,C1,T1,MD103,Crude,BOC03,AGE08,54,POINT (-80.71264013 38.6655102)
2019,AR,Arkansas,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.2,4.2,,,3.8,4.7,Age,75+,C1,T2,MD203,Crude,BOC03,AGE08,5,POINT (-92.27449074 34.74865012)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4218.1,4218.1,,,3883.9,4581.0,Race,Non-Hispanic Black,C1,T2,MD201,Crude,BOC04,RAC02,9,POINT (-72.64984095 41.56266102)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1883.3,1883.3,,,1386.7,2557.8,Race,Hispanic,C1,T2,MD201,Crude,BOC04,RAC04,49,POINT (-111.5871306 39.36070017)
2019,NH,New Hampshire,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.3,4.3,,,3.9,4.9,Race,Non-Hispanic White,C1,T2,MD203,Crude,BOC04,RAC01,33,POINT (-71.50036092 43.65595011)
2019,NC,North Carolina,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.2,5.2,,,5.0,5.5,Age,75+,C1,T1,MD103,Crude,BOC03,AGE08,37,POINT (-79.15925046 35.46622098)
2019,FL,Florida,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.3,3.3,,,3.1,3.4,Gender,Female,C1,T1,MD103,Crude,BOC02,GEN02,12,POINT (-81.92896054 28.93204038)
2019,KY,Kentucky,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4151.0,4151.0,,,4087.0,4215.9,Race,Non-Hispanic White,C1,T2,MD201,Crude,BOC04,RAC01,21,POINT (-84.77497105 37.64597027)
2019,OK,Oklahoma,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2003.0,2003.0,,,1608.8,2493.7,Race,Unknown,C1,T2,MD201,Crude,BOC04,RAC08,40,POINT (-97.52107021 35.47203136)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.9,4.9,,,4.5,5.3,Race,Non-Hispanic White,C1,T1,MD103,Crude,BOC04,RAC01,9,POINT (-72.64984095 41.56266102)
2019,NV,Nevada,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4820.0,4820.0,,,4690.5,4953.2,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,32,POINT (-117.0718406 39.49324039)
2019,SC,South Carolina,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.4,4.4,,,4.2,4.7,Race,Non-Hispanic White,C1,T1,MD103,Crude,BOC04,RAC01,45,POINT (-81.04537121 33.9988213)
2019,DE,Delaware,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.0,3.0,,,1.8,4.9,Race,Non-Hispanic Black,C1,T2,MD203,Crude,BOC04,RAC02,10,POINT (-75.57774117 39.00883067)
2019,PA,Pennsylvania,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.9,3.9,,,3.6,4.1,Gender,Male,C1,T2,MD203,Crude,BOC02,GEN01,42,POINT (-77.86070029 40.79373015)
2019,NJ,New Jersey,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.6,3.6,,,2.3,5.5,Race,Other,C1,T2,MD203,Crude,BOC04,RAC07,34,POINT (-74.27369129 40.13057005)
2019,ME,Maryland,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",445.2,445.2,,,316.5,626.2,Race,Hispanic,C1,T4,MD301,Crude,BOC04,RAC04,24,POINT (-76.60926011 39.29058096)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2882.1,2882.1,,,2836.8,2928.1,Race,Non-Hispanic White,C1,T2,MD201,Crude,BOC04,RAC01,4,POINT (-111.7638113 34.86597028)
2019,VI,Virginia,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2095.2,2095.2,,,1763.1,2489.8,Race,Hispanic,C1,T2,MD201,Crude,BOC04,RAC04,51,POINT (-78.45789046 37.54268067)
2019,DC,"Washington, DC",Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1733.1,1733.1,,,1118.1,2686.3,Race,Hispanic,C1,T2,MD201,Crude,BOC04,RAC04,11,POINT (-77.03196113 38.89037139)
2019,ME,Maine,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.0,5.0,,,4.2,5.9,Gender,Female,C1,T2,MD203,Crude,BOC02,GEN02,23,POINT (-68.98503134 45.25422889)
2019,OK,Oklahoma,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2829.2,2829.2,,,2352.9,3402.1,Race,Unknown,C1,T1,MD101,Crude,BOC04,RAC08,40,POINT (-97.52107021 35.47203136)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5684.0,5684.0,,,5548.5,5822.9,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,9,POINT (-72.64984095 41.56266102)
2019,MI,Michigan,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),2.7,2.7,,,1.7,4.5,Race,Unknown,C1,T1,MD103,Crude,BOC04,RAC08,26,POINT (-84.71439027 44.66131954)
2019,NM,New Mexico,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2839.7,2839.7,,,2496.8,3229.6,Race,Hispanic,C1,T2,MD201,Crude,BOC04,RAC04,35,POINT (-106.240581 34.52088095)
2019,LA,Louisiana,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.7,0.7,,,0.1,5.2,Race,Unknown,C1,T1,MD103,Crude,BOC04,RAC08,22,POINT (-92.44568007 31.31266064)
2019,ID,Idaho,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.8,3.8,,,0.5,27.3,Race,Hispanic,C1,T2,MD203,Crude,BOC04,RAC04,16,POINT (-114.36373 43.68263001)
2019,MI,Michigan,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.8,4.8,,,4.2,5.4,Race,Non-Hispanic Black,C1,T1,MD103,Crude,BOC04,RAC02,26,POINT (-84.71439027 44.66131954)
2019,GA,Georgia,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.8,3.8,,,1.7,8.4,Race,Hispanic,C1,T1,MD103,Crude,BOC04,RAC04,13,POINT (-83.62758035 32.83968109)
2019,AK,Alaska,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1603.9,1603.9,,,1092.1,2355.7,Race,Unknown,C1,T1,MD101,Crude,BOC04,RAC08,2,POINT (-147.722059 64.84507996)
2019,OK,Oklahoma,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.2,5.2,,,4.8,5.6,Age,75+,C1,T1,MD103,Crude,BOC03,AGE08,40,POINT (-97.52107021 35.47203136)
2019,AL,Alabama,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5595.4,5595.4,,,4668.1,6707.0,Race,Other,C1,T1,MD101,Crude,BOC04,RAC07,1,POINT (-86.63186076 32.84057112)
2019,WV,West Virginia,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",6051.1,6051.1,,,5940.9,6163.4,Race,Non-Hispanic White,C1,T1,MD101,Crude,BOC04,RAC01,54,POINT (-80.71264013 38.6655102)
2019,AR,Arkansas,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),2.4,2.4,,,0.6,9.5,Race,Unknown,C1,T2,MD203,Crude,BOC04,RAC08,5,POINT (-92.27449074 34.74865012)
2019,ME,Maryland,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.6,7.6,,,5.4,10.6,Race,Other,C1,T1,MD103,Crude,BOC04,RAC07,24,POINT (-76.60926011 39.29058096)
2019,ME,Maine,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2222.2,2222.2,,,555.8,8885.4,Race,Hispanic,C1,T1,MD101,Crude,BOC04,RAC04,23,POINT (-68.98503134 45.25422889)
2019,NY,New York,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.4,6.4,,,5.1,7.9,Race,Hispanic,C1,T1,MD103,Crude,BOC04,RAC04,36,POINT (-75.54397043 42.82700103)
2019,NY,New York,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3837.9,3837.9,,,3645.9,4040.2,Race,Non-Hispanic Asian,C1,T1,MD101,Crude,BOC04,RAC03,36,POINT (-75.54397043 42.82700103)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3330.4,3330.5,,,2774.1,3998.3,Race,Other,C1,T1,MD101,Crude,BOC04,RAC07,49,POINT (-111.5871306 39.36070017)
2019,TN,Tennessee,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4827.8,4827.8,,,3771.4,6180.0,Race,Hispanic,C1,T1,MD101,Crude,BOC04,RAC04,47,POINT (-85.77449091 35.68094058)
2019,WA,Washington,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.0,5.0,,,2.8,9.0,Race,Hispanic,C1,T1,MD103,Crude,BOC04,RAC04,53,POINT (-120.4700108 47.52227863)
2019,RI,Rhode Island,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.5,3.5,,,2.7,4.7,Gender,Female,C1,T2,MD203,Crude,BOC02,GEN02,44,POINT (-71.52247031 41.70828019)
2019,WI,Wisconsin,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2325.6,2325.6,,,1736.4,3114.7,Race,Hispanic,C1,T2,MD201,Crude,BOC04,RAC04,55,POINT (-89.81637074 44.39319117)
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4031.5,4031.5,,,4001.5,4061.7,Race,Non-Hispanic White,C1,T1,MD101,Crude,BOC04,RAC01,6,POINT (-120.9999995 37.63864012)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1700.8,1700.8,,,1478.6,1956.4,Race,Unknown,C1,T2,MD201,Crude,BOC04,RAC08,4,POINT (-111.7638113 34.86597028)
2019,TN,Tennessee,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3295.0,3295.0,,,2443.7,4442.9,Race,Hispanic,C1,T2,MD201,Crude,BOC04,RAC04,47,POINT (-85.77449091 35.68094058)
2019,OH,Ohio,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.0,0.0,,,-1.0,-1.0,Race,Non-Hispanic Asian,C1,T2,MD203,Crude,BOC04,RAC03,39,POINT (-82.40426006 40.06021014)
2019,SD,South Dakota,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4446.6,4446.6,,,4250.4,4651.8,Age,75+,C1,T2,MD201,Crude,BOC03,AGE08,46,POINT (-100.3735306 44.35313005)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.9,3.9,,,3.1,4.8,Gender,Female,C1,T2,MD203,Crude,BOC02,GEN02,49,POINT (-111.5871306 39.36070017)
2019,MO,Missouri,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.6,4.6,,,4.3,5.0,Gender,Male,C1,T1,MD103,Crude,BOC02,GEN01,29,POINT (-92.56630005 38.63579078)
2019,MT,Montana,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.1,7.1,,,1.0,50.7,Race,Non-Hispanic Black,C1,T1,MD103,Crude,BOC04,RAC02,30,POINT (-109.4244206 47.06652897)
2019,MT,Montana,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3774.2,3774.2,,,3671.7,3879.5,Race,Non-Hispanic White,C1,T1,MD101,Crude,BOC04,RAC01,30,POINT (-109.4244206 47.06652897)
